源编号,源类,年份,行业代码,行业名称,设备类型,排口编号,核算项数,分类理由
SRC-RAW-94070BF2FFAE38DF202A,工业锅炉,2022,1431,米、面制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-83F1E436FE46ED370569,工业锅炉,2022,1431,米、面制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-EB61186D3F39DEE0E527,工业锅炉,2022,1722,毛织造加工,燃气锅炉,DA001,9,[]
SRC-RAW-44E90CCDFB6F39ACA8F2,工业锅炉,2022,2689,其他日用化学产品制造,燃气锅炉,DA001,9,[]
SRC-RAW-D89246BB76FDE4978B29,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA012,9,[]
SRC-RAW-8A6C99713FB9ADDBD97A,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA011,9,[]
SRC-RAW-A2BCB4BCC7E8D5C61FA8,火电热力,2022,4411,火力发电,燃气轮机,DA001,9,[]
SRC-RAW-2D6F8966E7E5F7BA7B08,工业锅炉,2022,3399,其他未列明金属制品制造,燃气锅炉,DA079,9,[]
SRC-RAW-E5C1AC90712441C4142C,工业锅炉,2022,3399,其他未列明金属制品制造,燃气锅炉,DA079,9,[]
SRC-RAW-4ABCD713E320CFE12DC5,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA013,9,[]
SRC-RAW-87578CAEC97445C564A8,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA005,9,[]
SRC-RAW-276B7DE3EA569DE784F4,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA006,9,[]
SRC-RAW-013124F3CE153B4E5949,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA006,9,[]
SRC-RAW-F4F6FB500285A7D59AC7,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA006,9,[]
SRC-RAW-F388E09B8EA5D494CB0D,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA008,9,[]
SRC-RAW-C616020696E845DFE2C7,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA008,9,[]
SRC-RAW-F202B19217D609469FFB,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA010,9,[]
SRC-RAW-700EBFD84381B78CB313,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA001,9,[]
SRC-RAW-B4F48B0B04FFC0611702,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA002,9,[]
SRC-RAW-7D4C7761FFC79A32831B,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA003,9,[]
SRC-RAW-150CA91BC43F27430752,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA004,9,[]
SRC-RAW-7CDE3F50356C13B48575,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA011,9,[]
SRC-RAW-1B2EF6642B2C041F7354,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA007,9,[]
SRC-RAW-8C4E4667AAE6C7978D3D,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA012,9,[]
SRC-RAW-FA5B0540611C7C808FE1,工业锅炉,2022,3985,电子专用材料制造,燃气锅炉,DA009,9,[]
SRC-RAW-5C9DAF31EF36BE635533,工业锅炉,2022,2740,中成药生产,燃气锅炉,DA010,9,[]
SRC-RAW-CF48EBBD13C5E90327C5,工业锅炉,2022,2661,化学试剂和助剂制造,燃气锅炉,DA001,9,[]
SRC-RAW-DFF6E7FAF484CA9811E0,范围外,2022,2720,化学药品制剂制造,,DA012,0,[]
SRC-RAW-9D8A4A1DB42EECE64F04,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA003,9,[]
SRC-RAW-1E8F3E240E301800027E,范围外,2022,1329,其他饲料加工,,DA003,0,[]
SRC-RAW-9C3A405E53064966F9C6,工业锅炉,2022,3841,锂离子电池制造,燃气锅炉,DA021,9,[]
SRC-RAW-CEBAE2307CD4E4D7099A,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-51FE7BF8BCFD7F38DB41,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-FC1987DC7CA713402938,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-2C4318D7F86B2BE1B466,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA135,9,[]
SRC-RAW-D7A16B0F0A1230C7701F,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA135,9,[]
SRC-RAW-3D95F77F4B1DFC50D193,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA135,9,[]
SRC-RAW-FBB6B764F3C338A247F9,工业锅炉,2022,1513,啤酒制造,燃气锅炉,DA001,9,[]
SRC-RAW-66F30C08123FA0D9E3D4,工业锅炉,2022,2110,木质家具制造,燃气锅炉,DA011,9,[]
SRC-RAW-F62E2341BE48415E11F6,工业锅炉,2022,3982,电子电路制造,燃气锅炉,DA049,9,[]
SRC-RAW-45949833DB6B90372B79,工业锅炉,2022,2740,中成药生产,燃气锅炉,DA001,9,[]
SRC-RAW-37E838EA3CD502F1C676,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-BAD0E7B2F5A7476ABC5E,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-D8763E4FFCEFDB3EC415,工业锅炉,2022,2444,运动防护用具制造,燃气锅炉,DA001,9,[]
SRC-RAW-3F48683365CA4138C3B1,工业锅炉,2022,3981,电阻电容电感元件制造,燃气锅炉,DA048,9,[]
SRC-RAW-186BB2372C4E06A32F77,工业锅炉,2022,3981,电阻电容电感元件制造,燃气锅炉,DA050,9,[]
SRC-RAW-BF96331B3DB54D094B3E,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-4B297EEFDCB568BE2AC6,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA002,9,[]
SRC-RAW-EB267D5484FD5BCE76D2,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA010,9,[]
SRC-RAW-9A848E8F352BF5BB05BB,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-5AE4A8C62D2BBDDB759C,工业锅炉,2022,1829,其他针织或钩针编织服装制造,燃气锅炉,DA123,9,[]
SRC-RAW-A57EBF857DB92BEBFC0E,工业锅炉,2022,2740,中成药生产,燃气锅炉,DA012,9,[]
SRC-RAW-6080ED29265073967DC9,工业锅炉,2022,2740,中成药生产,燃气锅炉,DA012,9,[]
SRC-RAW-778EE20A1F8DC33EBA31,工业锅炉,2022,1524,含乳饮料和植物蛋白饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-A685D6412BC152B5464E,工业锅炉,2022,1524,含乳饮料和植物蛋白饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-561616610C633AFB838C,工业锅炉,2022,1524,含乳饮料和植物蛋白饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-9460CAC42A4A54C5CD6F,工业锅炉,2022,1524,含乳饮料和植物蛋白饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-C0E719061084CF55EE16,工业锅炉,2022,1524,含乳饮料和植物蛋白饮料制造,燃气锅炉,DA002,9,[]
SRC-RAW-2E2359EA461192B24F0C,工业锅炉,2022,3989,其他电子元件制造,燃气锅炉,DA006,9,[]
SRC-RAW-F26DD5520139A9036BB9,工业锅炉,2022,3474,复印和胶印设备制造,燃气锅炉,DA001,9,[]
SRC-RAW-6DDD38FB41B3FFB2FE8E,工业锅炉,2022,3474,复印和胶印设备制造,燃气锅炉,DA002,9,[]
SRC-RAW-97091E3C82A6A352B79B,工业锅炉,2022,3474,复印和胶印设备制造,燃气锅炉,DA003,9,[]
SRC-RAW-2A41EEE2843D9BC78C03,工业锅炉,2022,3474,复印和胶印设备制造,燃气锅炉,DA004,9,[]
SRC-RAW-40297167726E29F50AAC,工业锅炉,2022,3474,复印和胶印设备制造,燃气锅炉,DA005,9,[]
SRC-RAW-1C5F4883B381C5BA9F8D,工业锅炉,2022,1524,含乳饮料和植物蛋白饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-82482DE244FEE68DA32D,工业锅炉,2022,1524,含乳饮料和植物蛋白饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-7E3DA9DBE11A44144D11,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-B12B3597C513A58CEEB4,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA002,9,[]
SRC-RAW-044F8FC23AECA7ED5301,工业锅炉,2022,1422,蜜饯制作,燃气锅炉,DA100,9,[]
SRC-RAW-975A4B705E7FBE301C6E,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-EA8AF75644E128DC5236,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-7861F54BF9A831D34E0B,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-CE9EFE2386E3D37C0007,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-7A3211926C9E2F110091,工业锅炉,2022,1411,糕点、面包制造,燃气锅炉,DA001,9,[]
SRC-RAW-C5EC329F3605C00CB1AF,工业锅炉,2022,2642,油墨及类似产品制造,燃油锅炉,DA004,9,[]
SRC-RAW-4A899B92F00DF1F615B1,工业锅炉,2022,2822,涤纶纤维制造,燃气锅炉,DA012,9,[]
SRC-RAW-AE9F4E50F0406AB90E7A,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA001,9,[]
SRC-RAW-F42C814FCEF573653236,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-9FA747A381AF48DF5D3B,工业锅炉,2022,3982,电子电路制造,燃气锅炉,DA009,9,[]
SRC-RAW-77A4F4360929D6C56190,工业锅炉,2022,2669,其他专用化学产品制造,燃气锅炉,DA001,9,[]
SRC-RAW-2708A747D1CE383C105A,工业锅炉,2022,2669,其他专用化学产品制造,燃气锅炉,DA002,9,[]
SRC-RAW-9A932B0EFD93F6C6FBFA,工业锅炉,2022,2669,其他专用化学产品制造,燃气锅炉,DA003,9,[]
SRC-RAW-218856C698EF84C56E50,工业锅炉,2022,2669,其他专用化学产品制造,燃气锅炉,DA004,9,[]
SRC-RAW-D6DE8BDF6978BD5186B9,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA003,9,[]
SRC-RAW-0DDAD613D7041BD24058,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-D613AE0DD9A9CBA7EA83,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA001,9,[]
SRC-RAW-5F03359ECD13E5217849,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-F8ABFA420C32519C906A,工业锅炉,2022,2689,其他日用化学产品制造,燃油锅炉,DA001,9,[]
SRC-RAW-ADC1325282553EF7CF32,工业锅炉,2022,2319,包装装潢及其他印刷,燃气锅炉,DA007,9,[]
SRC-RAW-EE533CBD03656371992B,工业锅炉,2022,1421,糖果、巧克力制造,燃气锅炉,DA001,9,[]
SRC-RAW-737C6F60A25F926BF38F,工业锅炉,2022,2311,书、报刊印刷,燃气锅炉,DA001,9,[]
SRC-RAW-64C3BDCCFD28D0AD7C6F,工业锅炉,2022,2311,书、报刊印刷,燃气锅炉,DA002,9,[]
SRC-RAW-2867A0430B312C09E15F,工业锅炉,2022,4119,其他日用杂品制造,燃气锅炉,DA001,9,[]
SRC-RAW-208A2A6CBB7BEF0CD8E9,范围外,2022,4119,其他日用杂品制造,,DA001,0,[]
SRC-RAW-DF60BE640739CF2093AD,范围外,2022,4119,其他日用杂品制造,,DA001,0,[]
SRC-RAW-8CFB2B0346CB77312725,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-BA1C0FBBF550F78EA29C,工业锅炉,2022,1431,米、面制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-43197F6E9A595E76FA9E,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-DA23539EEED50D072F3F,工业锅炉,2022,2434,花画工艺品制造,燃气锅炉,DA001,9,[]
SRC-RAW-465280863FDBD33A756B,工业锅炉,2022,2434,花画工艺品制造,燃气锅炉,DA002,9,[]
SRC-RAW-A13F1187082C31604A8E,工业锅炉,2022,2434,花画工艺品制造,燃气锅炉,DA003,9,[]
SRC-RAW-498D2055107607FD02AF,工业锅炉,2022,2434,花画工艺品制造,燃气锅炉,DA004,9,[]
SRC-RAW-F9759ABD65C72A283AF7,工业锅炉,2022,2641,涂料制造,燃气锅炉,DA002,9,[]
SRC-RAW-D1EC3BDD7C499EBF0B89,工业锅炉,2022,4119,其他日用杂品制造,燃气锅炉,DA001,9,[]
SRC-RAW-8DD7A29687ADE66ADBF7,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-3BF5C4DCDAB80E69F87D,工业锅炉,2022,2013,单板加工,燃气锅炉,DA001,9,[]
SRC-RAW-1EF2363C9699D2374994,工业锅炉,2022,2023,刨花板制造,燃气锅炉,DA001,9,[]
SRC-RAW-C19FDEB89E4C702E3677,工业锅炉,2022,2921,塑料薄膜制造,燃气锅炉,DA001,9,[]
SRC-RAW-6F2E294728D73C497876,工业锅炉,2022,2689,其他日用化学产品制造,燃气锅炉,DA001,9,[]
SRC-RAW-0D4E2DD216839DE16E90,工业锅炉,2022,1431,米、面制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-EE8152D9F06A662E0E33,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-535F795F73057FDA2A83,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-26A839FFD886355B00F0,工业锅炉,2022,2444,运动防护用具制造,燃气锅炉,DA001,9,[]
SRC-RAW-90792BEF9146C5B6A4C4,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-056312294626944890A3,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA002,9,[]
SRC-RAW-F8E3FD0CF38E220CB852,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-DB727D57D492E6DF6905,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-622C57E618F4781AE8C0,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA003,9,[]
SRC-RAW-0BDF0463DCBCEB1B9C27,工业锅炉,2022,1521,碳酸饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-D9C891CB5A283F66B48E,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-D14D688773E330F99088,工业锅炉,2022,2661,化学试剂和助剂制造,燃气锅炉,DA001,9,[]
SRC-RAW-E3E7C5BFAB132EE4704B,工业锅炉,2022,2922,塑料板、管、型材制造,燃气锅炉,DA001,9,[]
SRC-RAW-350F466C5C6D078F6ECA,工业锅炉,2022,2922,塑料板、管、型材制造,燃油锅炉,DA002,9,[]
SRC-RAW-5D6E7E5F6070C8F878D6,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA001,9,[]
SRC-RAW-D3DA6E30C8C5C4C93A4D,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA001,9,[]
SRC-RAW-A4E1DF908647EC9B5A92,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA001,9,[]
SRC-RAW-4AEB17F105940B804E36,工业锅炉,2022,1830,服饰制造,燃气锅炉,DA001,9,[]
SRC-RAW-0D262D8A4A3A8915D725,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA001,9,[]
SRC-RAW-64EBFDD7F64EF220A6D1,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA002,9,[]
SRC-RAW-7F4E1FB70DDED5596F56,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA003,9,[]
SRC-RAW-0DFDA30AD817180A387D,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA004,9,[]
SRC-RAW-4412EB459000EAFD6226,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA005,9,[]
SRC-RAW-841B50D11EDB3F43B63A,火电热力,2022,4417,生物质能发电,燃生物质锅炉,DA006,9,[]
SRC-RAW-CC1F1C004A6E612A4D8E,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-90022D3B7AC7BE84AB39,工业锅炉,2022,1432,速冻食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-D5130BA6EDAE1F46BF75,工业锅炉,2022,1432,速冻食品制造,燃气锅炉,DA002,9,[]
SRC-RAW-2C698CE337E6EEE19670,工业锅炉,2022,1432,速冻食品制造,燃气锅炉,DA003,9,[]
SRC-RAW-704600A05F4D6CD3EBCF,工业锅炉,2022,1821,运动休闲针织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-DAA49753CE444D14E612,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-1A0F1D5A88D602D42B27,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-DAFB73DDD7D8DBEA5128,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-105438DD5B3F60AF839F,工业锅炉,2022,2921,塑料薄膜制造,燃气锅炉,DA001,9,[]
SRC-RAW-9DBE89AC9AE0DB313457,工业锅炉,2022,2921,塑料薄膜制造,燃气锅炉,DA001,9,[]
SRC-RAW-4E6F7781F92DC7DCDBD5,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-94F5DA2AF2A1B4A89087,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-D6092B9828F9125DB1BE,工业锅炉,2022,2822,涤纶纤维制造,燃气锅炉,DA002,9,[]
SRC-RAW-B5FE57113762E261EF3D,范围外,2022,2319,包装装潢及其他印刷,燃气轮机,DA011,0,[]
SRC-RAW-28485085FB7A7DB4C063,工业锅炉,2022,2439,其他工艺美术及礼仪用品制造,燃气锅炉,DA001,9,[]
SRC-RAW-3E84723B8652ADAC5CB8,工业锅炉,2022,1830,服饰制造,燃气锅炉,DA001,9,[]
SRC-RAW-DBE482C909A4A2716AB4,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-A8FF38A5E87A9F16A717,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-269C1D195F74074D1F8B,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA001,9,[]
SRC-RAW-EAB1F3CB6104ECAEA045,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-E5134FD2DBA745E99521,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA011,9,[]
SRC-RAW-F505DFCAAED330A413F0,范围外,2022,3360,金属表面处理及热处理加工,,DA011,0,[]
SRC-RAW-C2B96A192546A503D0B6,范围外,2022,2929,塑料零件及其他塑料制品制造,余热利用锅炉,DA001,0,[]
SRC-RAW-72F2D15451D076CE901E,工业锅炉,2022,2921,塑料薄膜制造,燃气锅炉,DA001,9,[]
SRC-RAW-0E136B6ED278D2B88251,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA001,9,[]
SRC-RAW-003F8FA3C03F5C539C4A,范围外,2022,1829,其他针织或钩针编织服装制造,,DA001,0,[]
SRC-RAW-005AB00F7C9BF8D0007C,工业锅炉,2022,3982,电子电路制造,燃气锅炉,DA018,9,[]
SRC-RAW-A63A59B5D1373496044B,范围外,2022,3982,电子电路制造,,DA018,0,[]
SRC-RAW-156960F8C78F80997BD9,工业锅炉,2022,2642,油墨及类似产品制造,燃气锅炉,DA002,9,[]
SRC-RAW-6DDF3877D48F39E3D19D,范围外,2022,3360,金属表面处理及热处理加工,燃气轮机,DA006,0,[]
SRC-RAW-375A553F88BBFDA53D26,范围外,2022,1722,毛织造加工,,DA002,0,[]
SRC-RAW-B501CBF3637ABBD30D63,火电热力,2022,4412,热电联产,燃气锅炉,DA001,9,[]
SRC-RAW-83B20122A72152590769,火电热力,2022,4412,热电联产,燃气锅炉,DA002,9,[]
SRC-RAW-ACA9F5CAE67CB217BDB1,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-FCB15F1652E567F9A06E,工业锅炉,2022,1499,其他未列明食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-8132F70FB7454E1F726F,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-99C17FAB24F58C7B2A71,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-D9EC1E5FE2BA88519F59,工业锅炉,2022,1499,其他未列明食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-85799C40F36DCB5A1C0F,工业锅炉,2022,1722,毛织造加工,燃气锅炉,DA001,9,[]
SRC-RAW-D42701B690D8CAB839E7,工业锅炉,2022,2651,初级形态塑料及合成树脂制造,燃气锅炉,DA001,9,[]
SRC-RAW-56092C09A9EF5539ABA8,工业锅炉,2022,2682,化妆品制造,燃气锅炉,DA001,9,[]
SRC-RAW-50FC9EF1A6B70EC72BC9,工业锅炉,2022,2682,化妆品制造,燃气锅炉,DA001,9,[]
SRC-RAW-44D1F1947A0BC7AD1715,范围外,2022,1819,其他机织服装制造,,DA001,0,[]
SRC-RAW-3D447F563FD56393747F,工业锅炉,2022,3252,铝压延加工,燃气锅炉,DA001,9,[]
SRC-RAW-C59491EDFED61D0E73D3,工业锅炉,2022,3252,铝压延加工,燃气锅炉,DA001,9,[]
SRC-RAW-ACF1FAD5DD043F6516AE,工业锅炉,2022,2110,木质家具制造,燃气锅炉,DA023,9,[]
SRC-RAW-54ABA9592C41A4257F7C,工业锅炉,2022,2110,木质家具制造,燃气锅炉,DA023,9,[]
SRC-RAW-D4FA466B4DE818950489,火电热力,2022,4430,热力生产和供应,燃气锅炉,DA003,9,[]
SRC-RAW-93996EB314EB7017D34F,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-4CC9B6F0014074EA489E,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-EC464100F63C287F1D57,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-244C159DF838910D3390,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA608,9,[]
SRC-RAW-DC2939C56D9034FC84B9,工业锅炉,2022,2239,其他纸制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-E9823D251E24AF38E80D,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-86395D8BC699CA2B5734,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-961184F7E5AAE4E84123,工业锅炉,2022,1722,毛织造加工,燃气锅炉,DA003,9,[]
SRC-RAW-3799B381F0AFFEFC51E1,工业锅炉,2022,1722,毛织造加工,燃气锅炉,DA004,9,[]
SRC-RAW-A086FEB35C05B5979847,工业锅炉,2022,1829,其他针织或钩针编织服装制造,燃气锅炉,DA062,9,[]
SRC-RAW-FEEAB8E67D7D99AD7B2D,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-751EB41C4D28AD8F6FC3,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-0A92A70880DA3E8D44C5,工业锅炉,2022,1722,毛织造加工,燃气锅炉,DA001,9,[]
SRC-RAW-6A2EEC08B825F1FEC7F4,工业锅炉,2022,3389,其他金属制日用品制造,燃气锅炉,DA001,9,[]
SRC-RAW-C67EB268434875BC4EFA,工业锅炉,2022,2689,其他日用化学产品制造,燃气锅炉,DA001,17,[]
SRC-RAW-24BA9AF1B85A23967A03,工业锅炉,2022,2689,其他日用化学产品制造,燃气锅炉,DA002,17,[]
SRC-RAW-7AF27F6B71F2A8EAC5CD,范围外,2022,1421,糖果、巧克力制造,,DA001,0,[]
SRC-RAW-2E68EF4B726F00222284,工业锅炉,2022,2661,化学试剂和助剂制造,燃气锅炉,DA010,9,[]
SRC-RAW-7F30AE29F8B0B96882E0,工业锅炉,2022,1392,豆制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-25866A6F53B8D02DCBFD,工业锅炉,2022,1830,服饰制造,燃气锅炉,DA001,9,[]
SRC-RAW-C6C0608BFF9B5128E197,工业锅炉,2022,1829,其他针织或钩针编织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-FE9E84D046F9053923A2,工业锅炉,2022,1763,针织或钩针编织品制造,燃气锅炉,DA743,9,[]
SRC-RAW-5506F2BAEA4C326A4AF6,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-D61A8CF50185EFBFBDEC,工业锅炉,2022,2929,塑料零件及其他塑料制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-D4DFE58C9675CF1006FE,工业锅炉,2022,1830,服饰制造,燃气锅炉,DA001,9,[]
SRC-RAW-C0D3C181B7289A946D55,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-16AF92E0E9BA930E50D7,范围外,2022,1513,啤酒制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-92017DE3DBAD105F3114,工业锅炉,2022,1829,其他针织或钩针编织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-664E3E13DE300817A6B7,工业锅炉,2022,1722,毛织造加工,燃气锅炉,DA001,9,[]
SRC-RAW-1D1203B729C6B5553336,工业锅炉,2022,1722,毛织造加工,燃气锅炉,DA001,9,[]
SRC-RAW-B27385CCAA4A8DE6C550,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-742455DC1116322F592F,工业锅炉,2022,1829,其他针织或钩针编织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-7A9DB1197BB908A0EFD9,工业锅炉,2022,1529,茶饮料及其他饮料制造,燃气锅炉,DA004,9,[]
SRC-RAW-D13F4ADE4A03F82033C9,工业锅炉,2022,3252,铝压延加工,燃气锅炉,DA001,9,[]
SRC-RAW-9B4685ADA24FF41576C2,工业锅炉,2022,3061,玻璃纤维及制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-DD52141B35105B8FB940,范围外,2022,1431,米、面制品制造,,DA001,0,[]
SRC-RAW-E0315A744159C4623818,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA005,9,[]
SRC-RAW-EE1F587AD0B529283E8D,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA001,9,[]
SRC-RAW-94B8B1BCCB92708C6007,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA002,9,[]
SRC-RAW-BCF11E808EBA078E1186,工业锅炉,2022,1469,其他调味品、发酵制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-337EA93159A74EF45EA9,工业锅炉,2022,3252,铝压延加工,燃气锅炉,DA001,9,[]
